,user_id,post_lemmatized,likes,comments,reposts
1056,sprytin,докладыначаться день выступление спикер евгений россинский иви темой год пилить проект немного кликбейтно охарактеризовать принцип хороший сто находиться демографический яма воровать сотрудник друг друга глеб михеев утверждает тысяча вакансия приходиться резюме технический директор технический специалист бухгалтер финансист больший часть работа занимать пипл менеджмент составление бюджета искать новый проект значит присущий инфантилизм консультировать эффективно играть тренер оставаться связанный реальностью перекрёстный аудит хороший практика состояние постоянный бег хороший стратегия делегировать уметь делегировать задачи также достаться перегрузка регулярный отпуск физический упражнение помогать избежать выгорания поддержание правильный контекст нужно сдвигать парадигма пытаться оценивать ситуация разный сторон хотеть сформировать сильный команду должный создавать сами забывать важность бренд часто хороший специалист присоединиться компания спикера сообщение нужно бороться выучить беспомощностью получаться первый раза продолжать пробовать ести каждый получать отказ возможно обращаться человеку важно создавать метрики понимать ценность несете передавать ценность команденужный вдохновлять лидером жаловаться объективный неподкупный мнение начинающий сто довольный,2,0,0
1057,sprytin,дайджест деньполоть пройти гладко успеть посмотреть сезон чёрный зеркала оригинал узнать настоящий мужской дружба эпизод самолёт самолёт желать знать клиент поэтому пробовать собирать дать датчик умный дома вместе продажа недвижимость компания пытаться цифровой трансформация продукты самолёт банк платформы вкладывать айти бюджет млрд казаться главный тема круглый стол хотеть крутой айти брендом самолёт заявлять дневный рабочий неделя заинтересовать решить пообщаться руководитель узнать поподробнее появиться ещё большой вопросов говорить пилот пройти успешно подразделение работать полностью дневке пс измерять успех неподкупный мнение очко самопиар бонусом серпантине недалеко поляна прилечь отдохнуть грузовик,3,0,0
1058,sprytin,прямо направляться кемп настоящий сто постараться посетить всё секция поделиться авторитетным субъективный неподкупный мнение насчёт воркшопов докладчиков доклад полезность,9,0,0
1059,sprytin,любить смотреть видео большой нравиться статьи специально любить читать подготовить статья успешно внедрить микросервис бесшовный статья содержать ответ следующий вопросы кэш распределяют почему переехать фреймворк приготовить переехали интегрировать далоть статья также описываться способ администрирования мониторинг раскатка также способ сделать отказоустойчивый особенность взаимодействие микросервисный архитектура ссылка статью,8,0,0
1060,sprytin,апрель рассказать путь майнинга подкаст обречены разобраться сцена смочь уволить привнести анимация доклад завершить апрель панельный дискуссия,19,1,0
1061,sprytin,жарко лишить нейросеть работывместо разобраться сложный актуальный вопрос прямо сцена провести интересный исследование показало разработчик активно использовать работе надеяться процент постоянно расти отзыв успеть посмотреть выступление парень дерзкий классный точно потерять работа ещё пара лет старый пердуньеро пойти утиль харизматичный докладчик большой доклад тема работа дажа чета мобилка альф захотеться лиду вопрос лишить нейросеть работа ответилсоставить впечатление ссылка,10,1,1
1062,sprytin,знакомо первый день отпуск отлично отдохнули вечерний перелёт омрачать предстоящий рабочий день сладко спите звонок спам скам упасть прод,0,0,0
1063,sprytin,открывать новый возможность задумываться сделать помощь помимо стандартный функций недавно задаться вопрос приятно удивлённый результатом прийти голова идея использовать создание анимированный контента вместо обучаться монтаж моушен дизайну просто воспользоваться нейросетью сделать нужный анимация логика проста анимация создать помощь уметь писать код идеальный сочетаниевот пример попросить сгенерировать заставка шоу войти тестирование результат потрясающим,9,2,0
1064,sprytin,объяснить неконсистентность данные простой словами многий система дать храниться несколько копиях означает обновлении например страница информация предоставить разный дата центр разный конец планеты проблема возникнуть связь делать дать распределённый система согласованы многое друг рассказать время выступление посмотреть видео ссылке,11,0,0
1065,sprytin,ваш лидзнакомый картина постоянно встреча делает командовать попробовать взглянуть ситуация сторона разобраться зона ответственность разработчик лидер команды также выяснить дело занимаются пример наглядный кейс докажу необходимый важный команды смочь присоединиться офлайн екатеринбург онлайн любой точка мира регистрироваться ссылке,7,3,0
1066,sprytin,понять сделать презентация привлекательный наблюдать множество докладов заметил слайд часто выглядеть статичный банально скучный однако сравнивать видео становиться ясно последний казаться живой благодаря динамике монтаж экшен немного пошевелить серый веществом найти решение моушн дизайн достаточно конвертировать анимация формат вставить выступления интернет существовать огромный количество готовый шаблоновтеперить выступление доклад стать содержательными красиво анимированнымивот пример интерактивный секция конференция,14,1,0
1067,sprytin,карьера начаться видео произошловсе довольно просто первый деньга заработать монтаж видео вместо потратить мимолётный нужды инвестировать курс решить вспомнить создавать видео пообщаться маргарита петрушовой компания марго рассказала сколько собеседование нужно пройти устроиться работа основа личный опытаоднако данный момент сила хватить создание,2,0,0
1068,sprytin,февраль прошлое год присвоить почетный уровень английский разговаривать труд читать английский абсолютно знать грамматику наследие плохой обучение иностранный язык школа университете некоторое события повысить приоритет английский язык предельный всё взять рука начать процесс обучения выбрать программа интенсив урок неделюпройти год гордиться результатом пройти путь уверенно двигаться сторона смолток такси обсуждение политический ситуация ориентирование страна абсолютно проблема ещё убедился насколько крутой смотреть сериал оригинальный озвучке озвучка кубик кубик прекрасен оригинал звучать лучшема опыт показать поздно начать изучение иностранный языка прошлый неудачи самый главное мотивация хотеть мотивация пожелать никому,0,0,0
1069,sprytin,обсудить криптовалюта ребята подкаст обречены артём малышев андрей смирнов ребята усердно делать вид понимать крипте всё попытаться вывести чистый вода объяснить всё ваш криптовалюта смотреть криптовалюта пользоваться,3,0,0
1070,sprytin,недавно закончиться очень рад смочь принять участие программный комитет мероприятия тема сезон микросервисный архитектура подготовить замечательный докладов представлены наиболее интересный момент конференция возможность обсудить построить чистый архитектура добиться порядок коде создавать распределённый монолит вместо микросервисный архитектуры провести круглый стол монолитам микросервис гибридный архитектуре открытый собеседование рассмотреть различный подход распил монолит проектирование микросервисный архитектуры обсудить популярный антипаттерны возникнуть различный проектах последок вместе максим чернухин обсудить разобрать извлечь польза паденияучастие программный комитет очень полезный интересный опытом большой спасибо участник пк николай шипякову артём бояршинову таисия можановой отличный работа организация конференции,10,0,0
1071,sprytin,часто забывать важный событиях лично постоянноный бороться держать голова календарь выписывать всё блокнотть решить сражаться памятью создать бот напоминальщика обычноговот представить прийти саня очередной занять тыщу просто написать бот текст саня рубль число следующий месяца создать напоминание возможно магия сделать возможнымный самый крутое просто создать напоминание действительно понимать например спокойно понять следующий конструкцию череза день следующий новый год напомнить работе алиса уметь нетпросто написать хотеть напомнить всё сделать псс уметь создавать многоразовый напоминания,7,7,0
1072,sprytin,выкатить означает спокойно внедрить приложениен фон прекрасный новостей релизнуть библиотечка общение ещё интегрировать,6,0,0
1073,sprytin,робот нарисовать картину нейросеть доказали возможно возможно лишь рисование задать шаблону робот действительно создавать произведение искусство собственный алгоритмами ответ вопрос найти конференция состояться апреля поделиться опыт приручение дикий ия использование повседневный жизни расскажу использовать инструмент источник бесконечный знание оценить возможность робот художник посмотрите искусственный интеллект полностью рисовать картина ссылка,1,0,0
1074,sprytin,зимний коворкинг сочи удаться посмотреть остаться очень доволен круто вечером покататься лыжа день работать уютный обстановке спасибо организатор отличный опенспейс сочи обязательно посетить,4,0,0
1075,sprytin,посещать смежный твой профиль мероприятие важно очень полезно взять продуктовый квартирник ещё первый уста узнать работать твой дирекция образ согласовывать ресурс иной задача эффективно заниматься тайм менеджмент спойлер календарь должный управлять,7,1,0
1076,sprytin,заниматься создание конференция готовиться особенность конференция идти неделя доклад утром вечером определённый тему очень благодарный поучаствовать голосование тема конференции пройти опрос выиграть бесплатный билет конфу,4,0,0
1077,sprytin,недавно провести увлекательный миэм вшэ ребята предлагать интересный нестандартный решения,7,0,0
1078,sprytin,декабрь провести первый встреча разработчик архитектор главный тема встреча отказоустойчивый микросервисы всё связанно итог вечер пройти отличный компании разработчик офлайн топовый компаний онлайн участник разный городовдоклад программе отказоустойчивость микросервисный приложенийзапись снизить затрата отказоустойчивый инфраструктуру переехать запись инцидент уволить команда культура запись ещё прямой эфир провести краш тест альфа банк проверить отказоустойчивость посмотреть митапа проходить атмосфера стража галактики костюмами попкорн пиццей пока собираться гостить успеть просмотреть фильм поиграть игры,0,0,0
1079,timurdurmagambetov,информационный система многий крупный предприятие сопровождаться ручной инструмент управления приводить затрата переработка сотрудников заниматься сложный расчёт решение проблема внедрение системы объединять различный отдел адаптироваться потребность предприятияпример решение являться проект внедрение система карагандинский литейно машиностроительный заводе результат внедрение системы разработать партнёрство компания тоо удаться заменить использование устаревший программа комплексный информационный систему автоматизировать финансово хозяйственный учёт планирование работы результаам внедрение сократить затрата обслуживание примерно скорость бизнес процесс значительно возросла система настоящий время использоваться сотрудник завода обеспечивать эффективный управление бизнес процесс крупный машиностроительный завод казахстанадлить подробный изучение перейти ссылке,5,0,0
1080,timurdurmagambetov,производство начинаться желание руководитель разобраться систематизировать хаос ежедневный обращение потенциальный заказчиков часто дублироваться профильный производственный служба компаниить подразделение группа компания проработать лет проблема обращение заказчик разный служба привести именно запрос попадать несколько отдел одновременно ясный сценарий обработка определение ответственный службучитывать уникальный особенность отраслевой нюанс компания горнодобывающий область широкий профиль деятельности реализация решение требовать особый подходакоманда выбрать смешанный стратегия соблюдаться принцип использоваться инструмент оптимизация бп руководитель проектачтый являться смешанный стратегия принцип узнать подробный ссылке,5,0,0
1081,timurdurmagambetov,данный пост рассказать пример решение улучшение работа отдел продаж проблема отдел продажа тратить час день сбор информация потенциальный клиентах специалист заниматься сбор проверка электронный почты загрузка контакт клиент система формирование рассылок решение создать специальный бота обрабатывать список компания автоматически находить руководитель принятие решение задать параметр бот также верифицировать получить электронный адрес помощь запускать рассылка настраивать параметрам содержание дата время внедрение бот привести следующий результатамсотрудник компания экономить час день ранее тратить рутинный задачи потенциальный вклад выручка составлять млн реализация бот занять месяца алгоритм работа бот содержать ошибок требоваться никакой изменение инфраструктура компании эффективность подразделение значительно увеличиласьэтота пример демонстрирует автоматизация использование цифровой сотрудник значительно сэкономить время улучшить качество работа повысить эффективность отдел продаж также хотеть оптимизировать бизнес процесс достигнуть подобный результатов обратиться команда,6,0,0
1082,timurdurmagambetov,помощь технология автоматизировать выполнение рутинный повторяться задач позволять специальный алгоритмупрограммный бот имитировать действие человека решение включать перенаправление входящий заявка служба поддержка распределение сотрудниками работа задать набор правило сценариям анализ данных генерация отчёт многое другое образом обеспечивать эффективность точность автоматизация рутинный задача ваш бизнеса,5,0,0
1083,timurdurmagambetov,привет решить развивать страница деловой сеть звать тимур сео компания компания специализироваться автоматизация задача разработка цифровой сотрудников предлагать решение настройка внедрение также разработка бизнес процессов делиться новость кейс странице также недавно поднять первый раунд инвестиций заинтересован рад назначить звонок рассказать подробнее,6,0,1
1084,timurdurmagambetov,первый пост давать знакомиться добрый день звать дурмагамбет тимур бизнес полезенм заниматься программный роботизация помощь стек технология создавать цифровой сотрудник выполнять рутинный задачи помимо заниматься внедрение систем запрос полезный связь нетворкинг венчурный инвестиция выход внешний рынок дополнительный информация грантополучатель победитель акселерационный программа террикинов долины ниже прикрепить минутный ролик текущий проект принимать активный участие,0,0,0
1085,tudor-c-449a9522b,тема интересовать большой,0,0,0
1086,surenharutyunyanc,ознакомиться сайт просто набрать название поисковик перейти страница кандидатам русскоязычный странице,0,0,0
1087,surenharutyunyanc,ознакомиться сайт просто набрать название поисковик перейти страница кандидатам русскоязычный странице,0,0,0
1088,surenharutyunyanc,искать специалист знать людей заинтересовать,1,0,1
1089,surenharutyunyanc,друзья хотеть стать успешный рекрутером готовый помочь рекрутинговый агентство предлагать бесплатно скачать учебник рекрутер сорсера помочь прокачать навык днейэтота учебник настоящий сокровищница знание хотеть стать профессиональный рекрутером содержать всё необходимый материалы позволить углубить знание области сделать огромный скачок ваш карьера днейссылка скачивание учебник рекрутер сорсера доступный ссылке заходить сайт скачивать учебник начинать прокачивать навык сегодня рекрутинговый агентство готовый помочь достигнуть новый высота ваш карьере валерий сидоренко анжелика наранович,0,0,0
1090,surenharutyunyanc,присоединяться команде открыть карьера рекрутингезаполнить анкета хотеть начать успешный карьера рекрутинговый агентстве компания искать талантливый энергичный людей присоединиться команда рекрутерович нужный люди хотеть стать часть динамичный профессиональный коллектива готовый взять работа сотрудник опыт обучить нужно успешный карьера рекрутингеть качество рекрутер иметь возможность работать разный компания помогать находить талантливый специалист разный отраслей вести собеседования оценивать кандидат помогать найти хороший работу работа требовать коммуникативный навыков организованности умение работать команда быстро принимать решениям предлагать конкурентный заработный плату возможность профессиональный рост развития также дружеский поддерживать рабочий обстановку работать уютный офис современный оборудование возможность общаться обмениваться опыт профессионал отрасли александр бобылкин саша червань,1,0,0
1091,surenharutyunyanc,последний год наблюдаться рост количество увольнение специалист различный странах связать разный факторами кризис войны обанкротиться компания др многие работодатель вынудить сократить персонал финансовый трудностей привести массовый увольнение работников число специалистовтакий положение дело приводить многие специалист оставаться работа знают делать дальше однако выход ситуация формирование сообществ общаться делиться опыт успешный предпринимателями получать ценный совет рекомендация управление бизнес продвижение товар услугпредпринимательство становиться всё популярный вариант искать работа сфере отличный решение хотеть получить большой свобода независимость работе однако успешно начать бизнес необходимо иметь определённый знание навыкипоэтому вступать сообщество получить доступ полезный материал ценный совет успешный предпринимателей пройти всё трудности связанный запуск бизнеса смочь учиться опыт получить необходимый знание навыки начать собственный бизнес сферетаким образом условие массовый увольнение специалистов предпринимательство становиться привлекательный вариант искать работа области вступать сообщество получить доступ необходимый знание навык успешный запуск бизнес сфере,1,0,0
1092,surenharutyunyanc,присоединяться команда качество маркетолог международный компанию искать высококвалифицированный специалиста готовый взять миссия привлечение новый клиент увеличение продажэтый компания помогать клиент прокачивать карьерный возможность счёт свободный английский развитие международный бизнесе искать ориентировать результат маркетолога уметь запускать образовательный продукт онлайн создавать осуществлять маркетинговый стратегию распределять маркетинговый бюджет каналам создавать высоко конверсионный воронка выстраивать стратегия развитие медиакром предстоять провести потенциальный потребителями составить запустить корпоративный тренинг международный рынок дополнить команда качественный ребята задача бизнеса разработать алгоритм сделать объёмный анализ конкурентов также постоянно анализировать сквозной аналитик принятие управленческий решенийести готовый взять задача сделать маркетинговый прорыв обеспечить увеличение оборот компания ждать ваш резюме предложений искать конкретный людей готовый принимать вызов достигать высокий результатов присоединяться команда помочь развиваться расти вместепереходить ссылка нужно заполнить анкету,1,0,0
1093,surenharutyunyanc,привет друзья хотеть получить максимальный отдача профиль пост прекрасный новость следующий среду март года провести онлайн встреча разобрать ваш профиль дать фидбек уникальный возможность получить ценный рекомендация профессионал улучшить профиль принять участие нужно лишь поставить лайк написать комментарий знак попасть список участник встречи лично разобрать каждый профиль поделиться знание опытомич упустить уникальный возможность присоединяться март год московский времени ссылка встреча описание поста встреча,2,0,0
1094,surenharutyunyanc,друзья уникальный возможность принять участие конференция рекрутинг технический интервью мероприятие узнать современный технология поиск кандидат правильный проведение технический интервью спикер опытный эксперт области поделиться опыт знаниямиич упустить возможность получить ценный информацию помочь стать хороший кандидат рынок труд найти идеальный кандидат ваш компании регистрироваться конференция сегодня получить бесценный опыт знание область рекрутинг технический интервью,0,0,0
1095,surenharutyunyanc,друзья уникальный возможность принять участие конференция рекрутинг технический интервью мероприятие узнать современный технология поиск кандидат правильный проведение технический интервью спикер опытный эксперт области поделиться опыт знаниямиич упустить возможность получить ценный информацию помочь стать хороший кандидат рынок труд найти идеальный кандидат ваш компании регистрироваться конференция сегодня получить бесценный опыт знание область рекрутинг технический интервью,2,3,0
1096,surenharutyunyanc,присоединяться открыть новый возможность рост ваш бизнеса предлагать стать часть сообщества смочь общаться делиться опыт успешный предпринимателями получать ценный совет рекомендация управление бизнес продвижение товар услугнаш сообщество просто группа социальный сети мощный инструмент развитие ваш бизнеса помогать участник выйти новый уровень достигнуть новый высота деятельностиприсоединиться группа очень просто просто перейти ссылка нажать кнопка присоединиться рада видеть сообществе упустить возможность часть успешный бизнес сообщество узнайте достигнуть успех вместе возможность,0,0,0
1097,surenharutyunyanc,работа мечта рынок недвижимость тбилиси искать квалифицировать риелтор тбилиси высокий зарплата отличный условие работы хотеть развиваться зарабатывать расти рынок недвижимости переходить ссылка оставлять заявка сайте обязательно свяжемся,0,0,0
1098,bexultan-aukenov-022a521b9,хороший друг поиск разработчик проект разработчик разработчик гпх офисгибрид писать,108,1,11
1099,bexultan-aukenov-022a521b9,фронт продукт банк центркредит физлиц искать активно пользоваться данные продуктом многие сотрудники также клиент работа большой менеджерская нужный человек больший опыт разработки описание найти большой информация продукт найти писать,30,0,4
1100,bexultan-aukenov-022a521b9,дорогой коллега рекрутеры открыть вакансия дружный коллектив интересно пишите рекомендовать знакомых всё рассказать,151,9,7
1101,bexultan-aukenov-022a521b9,крутой возможность открытаище продуктовый команда рекомендовать друг знакомый,53,4,3
1102,bexultan-aukenov-022a521b9,помочь найти классный место работа друга ещё совместительство крутой специалист последний год тамир набраться коммерческий опыта пройти проходить необходимый курсы готовый приступать работа ваш компания качество мный хвалить ещё сглажуя точно уверен равнодушный никто оставить,50,0,5
1103,bexultan-aukenov-022a521b9,ждать команда крутой специалистовотмечать друг знакомый коллега,23,0,0
1104,bexultan-aukenov-022a521b9,ура ура ура обучение подготовка специалист лайкайте делитесь большой молодой ребята узнать самый востребовать направление банковский среда казахстанаести знали банковский система работать банк казахстана специалист калибр считаться очень востребовать ценными спешить пригласить друзей знакомый младший брат сестра желательно знать база вопросы писать,42,6,0
1105,bexultan-aukenov-022a521b9,строить дирекция мечта новый дирекция развивать направления направление обеспечение качества направление платформа автоматизация тестирования направление тестированияу руководитель больший план автоматизация тест продуктов выстроить план развитию возможность получение новый опыта взращивание молодой талант внутри банк развитие сообщество внутри банканаш руководитель поисках мануальный тестировщик авто тестировщик специалистов нагрузочный тестировщик искать казахстан желание переезд алматыотправлять резюме знакомый телеграм,77,2,15
1106,bexultan-aukenov-022a521b9,сколько вакансия среднее вести рекрутер одновременно ответ комментарияхкритик приветствуетсять столкнуться проблемой угасать рекрутер единовременно падать заявка подбор всё срочный вне зависимость выстраивать процесс заказчик приоритизировать единственный твой цель момент закрыть боль коллега срочно уходить второй план пропустить компетентный кадр компания наоборот упустить поток сто переписка десять собес ежедневно маленький время уделять время казаться самый важный каждый заказчик самовольно начинить решать брать деньга кудаэтота пост сложно твой желание делать работа качественно задача руководитель закрыть всё заявка скорее соприкасаются снова моменте налаживать процесс подбор бцк банк цель команда рекрутинг очень классная верю всё получится случайно тестировщик твой знакомый тестировщик искать работу писать,36,2,1
1107,bexultan-aukenov-022a521b9,очень сильный специалист поиск новый возможностей скорее хватайте,21,1,0
1108,bexultan-aukenov-022a521b9,команда джуниор банк искать разработчиков заинтересован пожалуйста написать личка почта,18,2,1
1109,bexultan-aukenov-022a521b9,настроение посмотреть новый возможность рынкетогда обратить внимание список вакансий банковский продукт депозит начальный уровня системный аналитик новый дирекция анализ построение процесс выше продукт год опыта специалист информационный безопасность опыт летотправлять резюмерекомендация,40,0,2
